RandomSearch: Config is suboptimal. Config 32: {'weights1': 0.5, 'weights2': 0.8, 'weights3': 0.6000000000000001, 'weights4': 0.7000000000000001, 'weights5': 0.4, 'normalize': False} - MAP results: 0.09932517063491948
RandomSearch: Config is suboptimal. Config 33: {'weights1': 0.2, 'weights2': 0.1, 'weights3': 0.0, 'weights4': 0.8, 'weights5': 0.6000000000000001, 'normalize': False} - MAP results: 0.0992381388888878
RandomSearch: Config is suboptimal. Config 34: {'weights1': 0.3, 'weights2': 0.4, 'weights3': 0.8, 'weights4': 0.2, 'weights5': 0.9, 'normalize': False} - MAP results: 0.10044038095237987
RandomSearch: Config is suboptimal. Config 35: {'weights1': 0.2, 'weights2': 0.0, 'weights3': 0.4, 'weights4': 0.5, 'weights5': 0.8, 'normalize': True} - MAP results: 0.09790396031745931
RandomSearch: Config is suboptimal. Config 36: {'weights1': 0, 'weights2': 0.8, 'weights3': 0.7000000000000001, 'weights4': 0.6000000000000001, 'weights5': 0.2, 'normalize': True} - MAP results: 0.09396745634920561
RandomSearch: Config is suboptimal. Config 37: {'weights1': 0.1, 'weights2': 0.0, 'weights3': 0.1, 'weights4': 0.5, 'weights5': 0.0, 'normalize': True} - MAP results: 0.09408496031745958
RandomSearch: Config is suboptimal. Config 38: {'weights1': 0.5, 'weights2': 0.6000000000000001, 'weights3': 1.0, 'weights4': 0.30000000000000004, 'weights5': 0.5, 'normalize': True} - MAP results: 0.10061594444444326
RandomSearch: Config is suboptimal. Config 39: {'weights1': 0.4, 'weights2': 0.5, 'weights3': 0.9, 'weights4': 0.5, 'weights5': 0.30000000000000004, 'normalize': True} - MAP results: 0.1007483214285702
RandomSearch: Config is suboptimal. Config 40: {'weights1': 0.1, 'weights2': 0.7000000000000001, 'weights3': 0.5, 'weights4': 0.8, 'weights5': 0.30000000000000004, 'normalize': False} - MAP results: 0.09617633730158638
RandomSearch: Config is suboptimal. Config 41: {'weights1': 0, 'weights2': 0.0, 'weights3': 0.30000000000000004, 'weights4': 0.7000000000000001, 'weights5': 0.2, 'normalize': False} - MAP results: 0.09911842460317395
RandomSearch: Config is suboptimal. Config 42: {'weights1': 0.3, 'weights2': 0.6000000000000001, 'weights3': 0.0, 'weights4': 0.5, 'weights5': 0.5, 'normalize': False} - MAP results: 0.09794392063491933
RandomSearch: New best config found. Config 43: {'weights1': 0.3, 'weights2': 0.2, 'weights3': 0.5, 'weights4': 1.0, 'weights5': 0.7000000000000001, 'normalize': True} - MAP results: 0.10155428968253874
RandomSearch: Config is suboptimal. Config 44: {'weights1': 0, 'weights2': 0.30000000000000004, 'weights3': 1.0, 'weights4': 0.1, 'weights5': 0.2, 'normalize': False} - MAP results: 0.09677246825396726
RandomSearch: Config is suboptimal. Config 45: {'weights1': 0.5, 'weights2': 0.5, 'weights3': 0.5, 'weights4': 1.0, 'weights5': 1.0, 'normalize': True} - MAP results: 0.10044599206349104
RandomSearch: Config is suboptimal. Config 46: {'weights1': 0.2, 'weights2': 0.6000000000000001, 'weights3': 0.9, 'weights4': 0.2, 'weights5': 0.2, 'normalize': True} - MAP results: 0.09852834920634844
RandomSearch: Config is suboptimal. Config 47: {'weights1': 0, 'weights2': 1.0, 'weights3': 0.6000000000000001, 'weights4': 0.4, 'weights5': 1.0, 'normalize': True} - MAP results: 0.09376969841269746
RandomSearch: Config is suboptimal. Config 48: {'weights1': 0.5, 'weights2': 0.5, 'weights3': 0.0, 'weights4': 0.30000000000000004, 'weights5': 0.0, 'normalize': False} - MAP results: 0.09694574999999903
RandomSearch: New best config found. Config 1: {'weights1': 0.1, 'weights2': 0.9, 'weights3': 0.1, 'weights4': 0.4, 'weights5': 0.4, 'normalize': False} - MAP results: 0.09409617063491978
RandomSearch: New best config found. Config 2: {'weights1': 0.1, 'weights2': 0.9, 'weights3': 0.5, 'weights4': 0.6000000000000001, 'weights5': 0.6000000000000001, 'normalize': False} - MAP results: 0.0954176785714277
RandomSearch: New best config found. Config 3: {'weights1': 0.4, 'weights2': 1.0, 'weights3': 0.9, 'weights4': 0.6000000000000001, 'weights5': 1.0, 'normalize': True} - MAP results: 0.09858539285714174
RandomSearch: New best config found. Config 4: {'weights1': 0.5, 'weights2': 0.4, 'weights3': 0.8, 'weights4': 0.1, 'weights5': 0.30000000000000004, 'normalize': False} - MAP results: 0.10023482142857053
RandomSearch: Config is suboptimal. Config 5: {'weights1': 0.1, 'weights2': 0.0, 'weights3': 0.1, 'weights4': 0.30000000000000004, 'weights5': 0.4, 'normalize': True} - MAP results: 0.09655388888888801
RandomSearch: Config is suboptimal. Config 6: {'weights1': 0.3, 'weights2': 0.5, 'weights3': 0.2, 'weights4': 0.6000000000000001, 'weights5': 0.1, 'normalize': True} - MAP results: 0.09863095238095101
RandomSearch: Config is suboptimal. Config 7: {'weights1': 0.4, 'weights2': 0.30000000000000004, 'weights3': 0.6000000000000001, 'weights4': 0.6000000000000001, 'weights5': 0.0, 'normalize': True} - MAP results: 0.10014348412698307
RandomSearch: Config is suboptimal. Config 8: {'weights1': 0, 'weights2': 1.0, 'weights3': 0.1, 'weights4': 0.1, 'weights5': 0.0, 'normalize': False} - MAP results: 0.09058388492063402
RandomSearch: Config is suboptimal. Config 9: {'weights1': 0.2, 'weights2': 0.8, 'weights3': 1.0, 'weights4': 0.4, 'weights5': 0.5, 'normalize': False} - MAP results: 0.09785407142857043
RandomSearch: Config is suboptimal. Config 10: {'weights1': 0, 'weights2': 0.8, 'weights3': 0.7000000000000001, 'weights4': 1.0, 'weights5': 0.8, 'normalize': False} - MAP results: 0.09490588888888811
RandomSearch: Config is suboptimal. Config 11: {'weights1': 0.1, 'weights2': 0.8, 'weights3': 0.2, 'weights4': 0.4, 'weights5': 0.6000000000000001, 'normalize': True} - MAP results: 0.09488255158730073
RandomSearch: Config is suboptimal. Config 12: {'weights1': 0.5, 'weights2': 0.6000000000000001, 'weights3': 0.4, 'weights4': 0.4, 'weights5': 0.2, 'normalize': True} - MAP results: 0.09915544841269706
RandomSearch: Config is suboptimal. Config 13: {'weights1': 0.5, 'weights2': 0.0, 'weights3': 0.1, 'weights4': 0.6000000000000001, 'weights5': 0.0, 'normalize': True} - MAP results: 0.0587874444444449
RandomSearch: New best config found. Config 14: {'weights1': 0.2, 'weights2': 0.1, 'weights3': 1.0, 'weights4': 0.2, 'weights5': 0.2, 'normalize': True} - MAP results: 0.1023032261904752
RandomSearch: Config is suboptimal. Config 15: {'weights1': 0.3, 'weights2': 0.5, 'weights3': 0.2, 'weights4': 0.8, 'weights5': 0.2, 'normalize': True} - MAP results: 0.0989482698412686
