BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.7000000000000001, 'weights3': 0.7000000000000001, 'weights4': 1.0, 'weights5': 0.1, 'normalize': True} - MAP results: 0.055410845238095224 - time: 2018-11-30 17:32:29.510686
BayesianSearch: New best config found. Config: {'weights1': 0.1, 'weights2': 0.30000000000000004, 'weights3': 0.7000000000000001, 'weights4': 0.7000000000000001, 'weights5': 0.30000000000000004, 'normalize': True} - MAP results: 0.05612005158730168 - time: 2018-11-30 17:32:43.785861
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.1, 'weights2': 0.5, 'weights3': 0.2, 'weights4': 1.0, 'weights5': 0.1, 'normalize': False} - MAP results: 0.05466450396825383 - time: 2018-11-30 17:32:58.134022
BayesianSearch: New best config found. Config: {'weights1': 0.5, 'weights2': 0.2, 'weights3': 0.5, 'weights4': 0.6000000000000001, 'weights5': 1.0, 'normalize': False} - MAP results: 0.0570896746031745 - time: 2018-11-30 17:33:11.384993
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.9, 'weights3': 0.8, 'weights4': 0.30000000000000004, 'weights5': 1.0, 'normalize': False} - MAP results: 0.05480974206349207 - time: 2018-11-30 17:33:24.713965
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.5, 'weights3': 0.2, 'weights4': 0.30000000000000004, 'weights5': 0.5, 'normalize': True} - MAP results: 0.056030095238095295 - time: 2018-11-30 17:33:38.113086
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.4, 'weights3': 0.30000000000000004, 'weights4': 0.6000000000000001, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.05349122619047636 - time: 2018-11-30 17:33:51.884073
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.2, 'weights3': 0.30000000000000004, 'weights4': 0.30000000000000004, 'weights5': 0.1, 'normalize': True} - MAP results: 0.05643029365079379 - time: 2018-11-30 17:34:05.527766
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.6000000000000001, 'weights3': 0.1, 'weights4': 0.9, 'weights5': 0.6000000000000001, 'normalize': False} - MAP results: 0.052762301587301615 - time: 2018-11-30 17:34:19.173212
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.9, 'weights3': 0.7000000000000001, 'weights4': 0.1, 'weights5': 0.7000000000000001, 'normalize': False} - MAP results: 0.05558257142857126 - time: 2018-11-30 17:34:32.943168
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.5, 'weights3': 0.30000000000000004, 'weights4': 0.1, 'weights5': 0.2, 'normalize': True} - MAP results: 0.05514546428571426 - time: 2018-11-30 17:34:46.709131
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.6000000000000001, 'weights3': 0.7000000000000001, 'weights4': 0.2, 'weights5': 0.1, 'normalize': True} - MAP results: 0.05546744444444433 - time: 2018-11-30 17:35:01.479742
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.4, 'weights3': 0.1, 'weights4': 0.0, 'weights5': 0.0, 'normalize': True} - MAP results: 0.051267345238095334 - time: 2018-11-30 17:35:16.241445
BayesianSearch: New best config found. Config: {'weights1': 0.2, 'weights2': 0.1, 'weights3': 0.8, 'weights4': 0.8, 'weights5': 0.4, 'normalize': True} - MAP results: 0.05825017063492075 - time: 2018-11-30 17:35:30.764636
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.5, 'weights3': 0.5, 'weights4': 0.5, 'weights5': 0.30000000000000004, 'normalize': True} - MAP results: 0.05642860714285718 - time: 2018-11-30 17:35:45.289015
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.7000000000000001, 'weights3': 1.0, 'weights4': 0.0, 'weights5': 0.1, 'normalize': True} - MAP results: 0.05536230555555552 - time: 2018-11-30 17:35:59.360207
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.6000000000000001, 'weights3': 0.1, 'weights4': 0.7000000000000001, 'weights5': 0.9, 'normalize': True} - MAP results: 0.056103119047619034 - time: 2018-11-30 17:36:13.655394
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.2, 'weights3': 0.0, 'weights4': 0.8, 'weights5': 0.9, 'normalize': False} - MAP results: 0.0559303571428571 - time: 2018-11-30 17:36:28.036413
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.2, 'weights2': 0.6000000000000001, 'weights3': 0.1, 'weights4': 0.5, 'weights5': 0.7000000000000001, 'normalize': True} - MAP results: 0.05476295634920619 - time: 2018-11-30 17:36:42.276128
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.6000000000000001, 'weights3': 0.7000000000000001, 'weights4': 0.8, 'weights5': 0.9, 'normalize': True} - MAP results: 0.05608897619047623 - time: 2018-11-30 17:36:56.562720
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.7000000000000001, 'weights3': 0.30000000000000004, 'weights4': 0.0, 'weights5': 0.2, 'normalize': False} - MAP results: 0.05494188888888882 - time: 2018-11-30 17:37:10.942505
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.4, 'weights3': 0.1, 'weights4': 0.30000000000000004, 'weights5': 0.7000000000000001, 'normalize': True} - MAP results: 0.056005666666666704 - time: 2018-11-30 17:37:25.154659
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.0, 'weights3': 0.1, 'weights4': 0.7000000000000001, 'weights5': 0.5, 'normalize': False} - MAP results: 0.052309623015873226 - time: 2018-11-30 17:37:39.599351
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.5, 'weights3': 0.30000000000000004, 'weights4': 0.30000000000000004, 'weights5': 0.30000000000000004, 'normalize': True} - MAP results: 0.052784757936508046 - time: 2018-11-30 17:37:54.067851
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.1, 'weights3': 0.1, 'weights4': 0.0, 'weights5': 1.0, 'normalize': False} - MAP results: 0.05534561507936514 - time: 2018-11-30 17:38:08.756399
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.2, 'weights3': 1.0, 'weights4': 0.9, 'weights5': 0.0, 'normalize': False} - MAP results: 0.056604797619047575 - time: 2018-11-30 17:38:34.727325
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.3, 'weights2': 0.0, 'weights3': 1.0, 'weights4': 0.0, 'weights5': 1.0, 'normalize': True} - MAP results: 0.05780757539682545 - time: 2018-11-30 17:39:00.956632
BayesianSearch: Config is suboptimal. Config: {'weights1': 0, 'weights2': 0.0, 'weights3': 0.9, 'weights4': 1.0, 'weights5': 1.0, 'normalize': True} - MAP results: 0.055664067460317435 - time: 2018-11-30 17:39:28.863207
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.0, 'weights3': 1.0, 'weights4': 0.1, 'weights5': 0.0, 'normalize': True} - MAP results: 0.048212730158730434 - time: 2018-11-30 17:39:55.519046
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.5, 'weights2': 0.4, 'weights3': 0.9, 'weights4': 0.0, 'weights5': 1.0, 'normalize': True} - MAP results: 0.05725308730158717 - time: 2018-11-30 17:40:22.542206
BayesianSearch: Config is suboptimal. Config: {'weights1': 0.4, 'weights2': 0.7000000000000001, 'weights3': 0.0, 'weights4': 0.9, 'weights5': 0.0, 'normalize': True} - MAP results: 0.05514570238095238 - time: 2018-11-30 17:40:49.368799
