BayesianSearch: Testing config: {'pop1': 197.4231750886533, 'pop2': 522.8761647131797, 'normalize': True} - Exception Weights and recommender list have different lenghts
BayesianSearch: Testing config: {'pop1': 251.46647692419245, 'pop2': 383.8110351399888, 'normalize': True} - Exception Weights and recommender list have different lenghts
BayesianSearch: Testing config: {'pop1': 255.06194573881683, 'pop2': 382.50420770715664, 'normalize': False} - Exception Weights and recommender list have different lenghts
BayesianSearch: Testing config: {'pop1': 189.13137625662037, 'pop2': 543.1177639941567, 'normalize': False} - Exception Weights and recommender list have different lenghts
BayesianSearch: Testing config: {'pop1': 141.6611761876562, 'pop2': 520.5490096186641, 'normalize': False} - Exception Weights and recommender list have different lenghts
BayesianSearch: Testing config: {'pop1': 233.06729366498865, 'pop2': 520.5325596181008, 'normalize': False} - Exception Weights and recommender list have different lenghts
BayesianSearch: Testing config: {'pop1': 217.898418042851, 'pop2': 429.56170717457655, 'normalize': False} - Exception Weights and recommender list have different lenghts
BayesianSearch: Testing config: {'pop1': 162.65214724455143, 'pop2': 314.787432561556, 'normalize': True} - Exception Weights and recommender list have different lenghts
BayesianSearch: Config is suboptimal. Config: {'pop1': 114.89559739791227, 'pop2': 329.0862646832751, 'normalize': True} - results: {'ROC_AUC': 0.5080312499999963, 'PRECISION': 0.17837999999999593, 'RECALL': 0.17837999999999593, 'RECALL_TEST_LEN': 0.17837999999999593, 'MAP': 0.10410771825396711, 'MRR': 0.47050488095238235, 'NDCG': 0.2074740189537406, 'F1': 0.17837999999999593, 'HIT_RATE': 1.7838, 'ARHR': 0.6879984126984122, 'NOVELTY': 0.005625367121789963, 'DIVERSITY_MEAN_INTER_LIST': 0.9880921672167217, 'DIVERSITY_HERFINDAHL': 0.9987993358, 'COVERAGE_ITEM': 0.2557305548824812, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24997296324365292, 'SHANNON_ENTROPY': 10.658237946957243} - time: 2018-11-30 16:13:08.478064
BayesianSearch: Config is suboptimal. Config: {'pop1': 141.4383997878436, 'pop2': 342.9689484556066, 'normalize': False} - results: {'ROC_AUC': 0.5077689007936471, 'PRECISION': 0.17835999999999586, 'RECALL': 0.17835999999999586, 'RECALL_TEST_LEN': 0.17835999999999586, 'MAP': 0.10416002777777669, 'MRR': 0.4705352380952394, 'NDCG': 0.20749239042028786, 'F1': 0.17835999999999586, 'HIT_RATE': 1.7836, 'ARHR': 0.6881751587301589, 'NOVELTY': 0.005628425370629112, 'DIVERSITY_MEAN_INTER_LIST': 0.988148702870287, 'DIVERSITY_HERFINDAHL': 0.9988049888, 'COVERAGE_ITEM': 0.256651320571844, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2504301529167453, 'SHANNON_ENTROPY': 10.66599263264315} - time: 2018-11-30 16:13:34.298119
BayesianSearch: Config is suboptimal. Config: {'pop1': 154.0903489011938, 'pop2': 327.5470402493764, 'normalize': True} - results: {'ROC_AUC': 0.5080422182539646, 'PRECISION': 0.17828999999999587, 'RECALL': 0.17828999999999587, 'RECALL_TEST_LEN': 0.17828999999999587, 'MAP': 0.10404441666666539, 'MRR': 0.4702976587301602, 'NDCG': 0.2073845079690218, 'F1': 0.17828999999999587, 'HIT_RATE': 1.7829, 'ARHR': 0.6877225793650786, 'NOVELTY': 0.005627749950021344, 'DIVERSITY_MEAN_INTER_LIST': 0.9881034723472347, 'DIVERSITY_HERFINDAHL': 0.9988004662, 'COVERAGE_ITEM': 0.25679670462805915, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24972263773584907, 'SHANNON_ENTROPY': 10.66171692478337} - time: 2018-11-30 16:13:59.699963
BayesianSearch: Config is suboptimal. Config: {'pop1': 136.50196017972334, 'pop2': 349.64850842318367, 'normalize': True} - results: {'ROC_AUC': 0.5081872222222187, 'PRECISION': 0.17825999999999595, 'RECALL': 0.17825999999999595, 'RECALL_TEST_LEN': 0.17825999999999595, 'MAP': 0.1042075555555545, 'MRR': 0.47074353174603295, 'NDCG': 0.2074923453323543, 'F1': 0.17825999999999592, 'HIT_RATE': 1.7826, 'ARHR': 0.6884401984126983, 'NOVELTY': 0.0056294244821648515, 'DIVERSITY_MEAN_INTER_LIST': 0.9881774837483748, 'DIVERSITY_HERFINDAHL': 0.9988078666, 'COVERAGE_ITEM': 0.2570390113884177, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25073747785108386, 'SHANNON_ENTROPY': 10.669782948033848} - time: 2018-11-30 16:14:22.001792
BayesianSearch: Config is suboptimal. Config: {'pop1': 189.49366394541312, 'pop2': 400.81507739831466, 'normalize': False} - results: {'ROC_AUC': 0.5084362222222183, 'PRECISION': 0.17786999999999573, 'RECALL': 0.17786999999999573, 'RECALL_TEST_LEN': 0.17786999999999573, 'MAP': 0.10389498412698313, 'MRR': 0.4687753968253978, 'NDCG': 0.20698201191425322, 'F1': 0.17786999999999573, 'HIT_RATE': 1.7787, 'ARHR': 0.6864835714285705, 'NOVELTY': 0.005644033991370502, 'DIVERSITY_MEAN_INTER_LIST': 0.9884322452245224, 'DIVERSITY_HERFINDAHL': 0.9988333402, 'COVERAGE_ITEM': 0.26038284468136663, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.253213066617045, 'SHANNON_ENTROPY': 10.702411431978339} - time: 2018-11-30 16:14:47.458342
BayesianSearch: Config is suboptimal. Config: {'pop1': 155.8806422497379, 'pop2': 452.3340624831884, 'normalize': True} - results: {'ROC_AUC': 0.5074249642857115, 'PRECISION': 0.17796999999999613, 'RECALL': 0.17796999999999613, 'RECALL_TEST_LEN': 0.17796999999999613, 'MAP': 0.10390145238095136, 'MRR': 0.4689293253968264, 'NDCG': 0.20700235550478102, 'F1': 0.17796999999999613, 'HIT_RATE': 1.7797, 'ARHR': 0.6864017460317448, 'NOVELTY': 0.005648355434330861, 'DIVERSITY_MEAN_INTER_LIST': 0.988653395339534, 'DIVERSITY_HERFINDAHL': 0.998855453, 'COVERAGE_ITEM': 0.260140537921008, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25552388154218664, 'SHANNON_ENTROPY': 10.718964704540134} - time: 2018-11-30 16:15:12.478060
BayesianSearch: Config is suboptimal. Config: {'pop1': 254.93612766077968, 'pop2': 301.86864288211837, 'normalize': False} - results: {'ROC_AUC': 0.5067108531745995, 'PRECISION': 0.17691999999999614, 'RECALL': 0.17691999999999614, 'RECALL_TEST_LEN': 0.17691999999999614, 'MAP': 0.10354090476190349, 'MRR': 0.46892730158730284, 'NDCG': 0.20620527326837182, 'F1': 0.17691999999999614, 'HIT_RATE': 1.7692, 'ARHR': 0.6848457539682549, 'NOVELTY': 0.005642938137337174, 'DIVERSITY_MEAN_INTER_LIST': 0.988142404240424, 'DIVERSITY_HERFINDAHL': 0.998804359, 'COVERAGE_ITEM': 0.25936515628786044, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2494835083130955, 'SHANNON_ENTROPY': 10.67223170238017} - time: 2018-11-30 16:15:38.376729
BayesianSearch: Config is suboptimal. Config: {'pop1': 106.732239499344, 'pop2': 355.3554358051998, 'normalize': False} - results: {'ROC_AUC': 0.5083192420634881, 'PRECISION': 0.17813999999999597, 'RECALL': 0.17813999999999597, 'RECALL_TEST_LEN': 0.17813999999999597, 'MAP': 0.10407723015872913, 'MRR': 0.47048428571428685, 'NDCG': 0.20731325251385568, 'F1': 0.17813999999999594, 'HIT_RATE': 1.7814, 'ARHR': 0.6877506746031742, 'NOVELTY': 0.005629007934425655, 'DIVERSITY_MEAN_INTER_LIST': 0.9881884548454845, 'DIVERSITY_HERFINDAHL': 0.9988089636, 'COVERAGE_ITEM': 0.2565543978677005, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2511351539187913, 'SHANNON_ENTROPY': 10.669958162028957} - time: 2018-11-30 16:16:01.164205
BayesianSearch: Config is suboptimal. Config: {'pop1': 125.69487238292949, 'pop2': 354.80067502871026, 'normalize': False} - results: {'ROC_AUC': 0.5084306865079325, 'PRECISION': 0.17822999999999586, 'RECALL': 0.17822999999999586, 'RECALL_TEST_LEN': 0.17822999999999586, 'MAP': 0.10419535317460211, 'MRR': 0.4708470634920646, 'NDCG': 0.20746650703698397, 'F1': 0.17822999999999586, 'HIT_RATE': 1.7823, 'ARHR': 0.6883821825396822, 'NOVELTY': 0.005629401098647925, 'DIVERSITY_MEAN_INTER_LIST': 0.9881820342034203, 'DIVERSITY_HERFINDAHL': 0.9988083216, 'COVERAGE_ITEM': 0.2570390113884177, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2507627181903864, 'SHANNON_ENTROPY': 10.670090913638974} - time: 2018-11-30 16:16:27.673528
BayesianSearch: Config is suboptimal. Config: {'pop1': 118.8317161876836, 'pop2': 365.4488424234084, 'normalize': True} - results: {'ROC_AUC': 0.5079721269841234, 'PRECISION': 0.1779799999999959, 'RECALL': 0.1779799999999959, 'RECALL_TEST_LEN': 0.1779799999999959, 'MAP': 0.1039911309523799, 'MRR': 0.46991567460317585, 'NDCG': 0.20712384838163853, 'F1': 0.1779799999999959, 'HIT_RATE': 1.7798, 'ARHR': 0.687091626984127, 'NOVELTY': 0.005630970779054847, 'DIVERSITY_MEAN_INTER_LIST': 0.9882308670867087, 'DIVERSITY_HERFINDAHL': 0.9988132044, 'COVERAGE_ITEM': 0.2571359340925612, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25149496890898815, 'SHANNON_ENTROPY': 10.675272367723247} - time: 2018-11-30 16:16:52.944402
BayesianSearch: Config is suboptimal. Config: {'pop1': 194.63201211665853, 'pop2': 442.67921283144835, 'normalize': False} - results: {'ROC_AUC': 0.5079866626984094, 'PRECISION': 0.17774999999999602, 'RECALL': 0.17774999999999602, 'RECALL_TEST_LEN': 0.17774999999999602, 'MAP': 0.10392151984126885, 'MRR': 0.4691660714285719, 'NDCG': 0.20696204006150365, 'F1': 0.17774999999999602, 'HIT_RATE': 1.7775, 'ARHR': 0.6867717063492047, 'NOVELTY': 0.005651914617736328, 'DIVERSITY_MEAN_INTER_LIST': 0.9886373357335734, 'DIVERSITY_HERFINDAHL': 0.9988538472, 'COVERAGE_ITEM': 0.26154591713108793, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25501610967024824, 'SHANNON_ENTROPY': 10.721898640793846} - time: 2018-11-30 16:17:18.489760
BayesianSearch: Config is suboptimal. Config: {'pop1': 166.33006904949804, 'pop2': 357.6656672041449, 'normalize': True} - results: {'ROC_AUC': 0.508234492063488, 'PRECISION': 0.17801999999999596, 'RECALL': 0.17801999999999596, 'RECALL_TEST_LEN': 0.17801999999999596, 'MAP': 0.10403172222222111, 'MRR': 0.46996146825396934, 'NDCG': 0.207203676109761, 'F1': 0.17801999999999593, 'HIT_RATE': 1.7802, 'ARHR': 0.6874228968253965, 'NOVELTY': 0.005633352589399373, 'DIVERSITY_MEAN_INTER_LIST': 0.9882222222222222, 'DIVERSITY_HERFINDAHL': 0.99881234, 'COVERAGE_ITEM': 0.2580566997819239, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25111877957191137, 'SHANNON_ENTROPY': 10.676983992555959} - time: 2018-11-30 16:17:44.288957
BayesianSearch: Config is suboptimal. Config: {'pop1': 108.51293074072927, 'pop2': 419.21827898225905, 'normalize': True} - results: {'ROC_AUC': 0.5078987380952354, 'PRECISION': 0.178269999999996, 'RECALL': 0.178269999999996, 'RECALL_TEST_LEN': 0.178269999999996, 'MAP': 0.10400734126984028, 'MRR': 0.4694145634920646, 'NDCG': 0.20725356363877653, 'F1': 0.178269999999996, 'HIT_RATE': 1.7827, 'ARHR': 0.687008174603174, 'NOVELTY': 0.005640171717564619, 'DIVERSITY_MEAN_INTER_LIST': 0.9884787318731874, 'DIVERSITY_HERFINDAHL': 0.9988379884, 'COVERAGE_ITEM': 0.25834746789435425, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2544642610652663, 'SHANNON_ENTROPY': 10.701323849672075} - time: 2018-11-30 16:18:11.708345
BayesianSearch: Config is suboptimal. Config: {'pop1': 187.99581093412343, 'pop2': 340.11513301753786, 'normalize': False} - results: {'ROC_AUC': 0.5078504365079326, 'PRECISION': 0.17810999999999574, 'RECALL': 0.17810999999999574, 'RECALL_TEST_LEN': 0.17810999999999574, 'MAP': 0.10397607142857028, 'MRR': 0.46962337301587415, 'NDCG': 0.20719236759468912, 'F1': 0.17810999999999574, 'HIT_RATE': 1.7811, 'ARHR': 0.6871127777777775, 'NOVELTY': 0.00563349732886969, 'DIVERSITY_MEAN_INTER_LIST': 0.9881696569656966, 'DIVERSITY_HERFINDAHL': 0.998807084, 'COVERAGE_ITEM': 0.25873515871092806, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24989113483146067, 'SHANNON_ENTROPY': 10.672587484639804} - time: 2018-11-30 16:18:39.676337
BayesianSearch: Config is suboptimal. Config: {'pop1': 117.67132429976819, 'pop2': 367.45028797684336, 'normalize': False} - results: {'ROC_AUC': 0.5079432579365043, 'PRECISION': 0.1779399999999959, 'RECALL': 0.1779399999999959, 'RECALL_TEST_LEN': 0.1779399999999959, 'MAP': 0.10396698809523706, 'MRR': 0.46981642857142986, 'NDCG': 0.20707984618619085, 'F1': 0.1779399999999959, 'HIT_RATE': 1.7794, 'ARHR': 0.6869409920634919, 'NOVELTY': 0.005631249740345051, 'DIVERSITY_MEAN_INTER_LIST': 0.9882294709470947, 'DIVERSITY_HERFINDAHL': 0.9988130648, 'COVERAGE_ITEM': 0.2570874727404895, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2516584658876743, 'SHANNON_ENTROPY': 10.675734353817644} - time: 2018-11-30 16:19:09.139075
BayesianSearch: Config is suboptimal. Config: {'pop1': 103.5693418036521, 'pop2': 395.4421371885992, 'normalize': False} - results: {'ROC_AUC': 0.5083636269841232, 'PRECISION': 0.17820999999999584, 'RECALL': 0.17820999999999584, 'RECALL_TEST_LEN': 0.17820999999999584, 'MAP': 0.10404158730158633, 'MRR': 0.4693725000000013, 'NDCG': 0.2072540769405663, 'F1': 0.17820999999999584, 'HIT_RATE': 1.7821, 'ARHR': 0.6871359523809518, 'NOVELTY': 0.005635428356934935, 'DIVERSITY_MEAN_INTER_LIST': 0.9883553715371537, 'DIVERSITY_HERFINDAHL': 0.9988256536, 'COVERAGE_ITEM': 0.25728131814877636, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2534623691148776, 'SHANNON_ENTROPY': 10.6885881267546} - time: 2018-11-30 16:19:36.981254
BayesianSearch: Config is suboptimal. Config: {'pop1': 185.714884043181, 'pop2': 311.5854216468588, 'normalize': False} - results: {'ROC_AUC': 0.5077270595238057, 'PRECISION': 0.17794999999999592, 'RECALL': 0.17794999999999592, 'RECALL_TEST_LEN': 0.17794999999999592, 'MAP': 0.10379429365079246, 'MRR': 0.46969888888889016, 'NDCG': 0.2070420903518796, 'F1': 0.17794999999999592, 'HIT_RATE': 1.7795, 'ARHR': 0.6866961111111104, 'NOVELTY': 0.0056301948998318165, 'DIVERSITY_MEAN_INTER_LIST': 0.9881013341334134, 'DIVERSITY_HERFINDAHL': 0.9988002524, 'COVERAGE_ITEM': 0.25742670220499153, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.24914757387539993, 'SHANNON_ENTROPY': 10.661744039880698} - time: 2018-11-30 16:20:05.813344
BayesianSearch: Config is suboptimal. Config: {'pop1': 138.83761680106582, 'pop2': 343.1650338387963, 'normalize': True} - results: {'ROC_AUC': 0.5078781269841235, 'PRECISION': 0.17833999999999586, 'RECALL': 0.17833999999999586, 'RECALL_TEST_LEN': 0.17833999999999586, 'MAP': 0.10417160714285606, 'MRR': 0.4703526984126997, 'NDCG': 0.20747681611031293, 'F1': 0.17833999999999586, 'HIT_RATE': 1.7834, 'ARHR': 0.6881142857142858, 'NOVELTY': 0.0056285414643888945, 'DIVERSITY_MEAN_INTER_LIST': 0.9881560996099611, 'DIVERSITY_HERFINDAHL': 0.9988057284, 'COVERAGE_ITEM': 0.2567482432759874, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2505595319871674, 'SHANNON_ENTROPY': 10.66715078584443} - time: 2018-11-30 16:20:35.753115
BayesianSearch: Config is suboptimal. Config: {'pop1': 167.40203117595502, 'pop2': 453.3949105478607, 'normalize': True} - results: {'ROC_AUC': 0.5073035277777749, 'PRECISION': 0.1778899999999962, 'RECALL': 0.1778899999999962, 'RECALL_TEST_LEN': 0.1778899999999962, 'MAP': 0.10387971825396726, 'MRR': 0.4687603174603183, 'NDCG': 0.2069425325654447, 'F1': 0.1778899999999962, 'HIT_RATE': 1.7789, 'ARHR': 0.6862790079365066, 'NOVELTY': 0.005649869206912883, 'DIVERSITY_MEAN_INTER_LIST': 0.9886681788178818, 'DIVERSITY_HERFINDAHL': 0.9988569312, 'COVERAGE_ITEM': 0.2605282287375818, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25557747442811973, 'SHANNON_ENTROPY': 10.721369435074177} - time: 2018-11-30 16:21:03.917572
BayesianSearch: Config is suboptimal. Config: {'pop1': 139.90064876992847, 'pop2': 354.8238457775793, 'normalize': False} - results: {'ROC_AUC': 0.5084691507936469, 'PRECISION': 0.1781399999999959, 'RECALL': 0.1781399999999959, 'RECALL_TEST_LEN': 0.1781399999999959, 'MAP': 0.10414830158730054, 'MRR': 0.4707236904761916, 'NDCG': 0.2073934294141829, 'F1': 0.17813999999999594, 'HIT_RATE': 1.7814, 'ARHR': 0.6881992063492062, 'NOVELTY': 0.005630172786316498, 'DIVERSITY_MEAN_INTER_LIST': 0.9881893669366937, 'DIVERSITY_HERFINDAHL': 0.9988090548, 'COVERAGE_ITEM': 0.2572328567967046, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25084385760030137, 'SHANNON_ENTROPY': 10.671480948323111} - time: 2018-11-30 16:21:30.533560
BayesianSearch: Config is suboptimal. Config: {'pop1': 108.93447438308817, 'pop2': 451.74630676926404, 'normalize': False} - results: {'ROC_AUC': 0.5074337579365051, 'PRECISION': 0.17811999999999625, 'RECALL': 0.17811999999999625, 'RECALL_TEST_LEN': 0.17811999999999625, 'MAP': 0.10395961111111014, 'MRR': 0.46937781746031854, 'NDCG': 0.20714329140111803, 'F1': 0.17811999999999625, 'HIT_RATE': 1.7812, 'ARHR': 0.6868184920634907, 'NOVELTY': 0.00564535592927991, 'DIVERSITY_MEAN_INTER_LIST': 0.988631395139514, 'DIVERSITY_HERFINDAHL': 0.9988532532, 'COVERAGE_ITEM': 0.25883208141507147, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.2557233695245227, 'SHANNON_ENTROPY': 10.713931409570517} - time: 2018-11-30 16:22:00.679040
BayesianSearch: Config is suboptimal. Config: {'pop1': 284.57009374092354, 'pop2': 326.9031817493165, 'normalize': True} - results: {'ROC_AUC': 0.5061392222222184, 'PRECISION': 0.1767499999999959, 'RECALL': 0.1767499999999959, 'RECALL_TEST_LEN': 0.1767499999999959, 'MAP': 0.10350457936507798, 'MRR': 0.46750388888888966, 'NDCG': 0.20595261531397702, 'F1': 0.1767499999999959, 'HIT_RATE': 1.7675, 'ARHR': 0.683809087301588, 'NOVELTY': 0.005652874289994282, 'DIVERSITY_MEAN_INTER_LIST': 0.988227808780878, 'DIVERSITY_HERFINDAHL': 0.9988128986, 'COVERAGE_ITEM': 0.26178822389144657, 'COVERAGE_USER': 0.1982317725885105, 'DIVERSITY_GINI': 0.25017130112900243, 'SHANNON_ENTROPY': 10.688135864876248} - time: 2018-11-30 16:22:27.939002
BayesianSearch: Best config is: Config {'pop1': 130.1779938262608, 'pop2': 345.54433845946795, 'normalize': False}, MAP value is 0.1042
